address.allowNewValuationInfo,address.city.name,address.cityName,address.daysOnMarket.realtors,address.houseNumber,address.isPublic,address.municipality.municipalityCode,address.municipality.name,address.place.bbox,address.place.coordinates.lat,address.place.coordinates.lon,address.place.coordinates.type,address.place.name,address.placeName,address.province.name,address.province.provinceCode,address.province.regionCode,address.road.municipalityCode,address.road.name,address.road.roadCode,address.roadName,address.zip.name,address.zip.zipCode,address.zipCode,addressType,coordinates.lat,coordinates.lon,coordinates.type,energyLabel,housingArea,lotArea,monthlyExpense,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,realtor.associationOfDanishRealtorsMember,realtor.associationOfEloMember,realtor.broadcast.target,realtor.isNew,realtor.preferred,realtor.realtorBranch.name,secondaryAddressType,timeOnMarket.current.days,yearBuilt,address.floor,address.door
False,Vejle,Vejle,,1,True,0,,,0,0,,,,,,0,0,Hostrupsvej,0,Hostrupsvej,Vejle,7100,7100,condo,55.72419,9.531786,EPSG4326,d,104.0,,3505,2.0,14375,1495000,0.0,False,False,0,False,False,,,18,1937.0,1,
False,Hasselager,Hasselager,,122,True,0,,,0,0,,,,,,0,0,Kildeagervej,0,Kildeagervej,Hasselager,8361,8361,terraced house,56.11378,10.090505,EPSG4326,a2015,150.0,270.0,2692,4.0,23314,3595000,0.0,False,False,0,False,False,,,18,2023.0,,
False,Hasselager,Hasselager,,118,True,0,,,0,0,,,,,,0,0,Kildeagervej,0,Kildeagervej,Hasselager,8361,8361,terraced house,56.11382,10.0901,EPSG4326,a2015,150.0,264.0,2692,5.0,23329,3595000,0.0,False,False,0,False,False,,,18,2023.0,,
False,Børkop,Børkop,,204,True,0,,,0,0,,Andkær,Andkær,,,0,0,Andkærvej,0,Andkærvej,Børkop,7080,7080,villa,55.671227,9.61666,EPSG4326,e,133.0,1747.0,2293,4.0,15045,2195000,0.0,False,False,0,False,False,,,18,1800.0,,
False,Dronninglund,Dronninglund,,7,True,0,,,0,0,,,,,,0,0,Slotsgade,0,Slotsgade,Dronninglund,9330,9330,villa,57.155136,10.26494,EPSG4326,d,88.0,853.0,1303,3.0,5977,595000,0.0,False,False,0,False,False,,holiday house,18,1880.0,,
False,Kolding,Kolding,,1B,True,0,,,0,0,,,,,,0,0,Søndergade,0,Søndergade,Kolding,6000,6000,condo,55.4888,9.47309,EPSG4326,e,57.0,,886,2.0,15702,895000,0.0,False,False,0,False,False,,,18,1890.0,3,tv
False,Tappernøje,Tappernøje,,81A,True,0,,,0,0,,,,,,0,0,Hovedvejen,0,Hovedvejen,Tappernøje,4733,4733,villa,55.161278,11.979871,EPSG4326,d,103.0,6718.0,2065,3.0,7039,725000,0.0,False,False,0,False,False,,,18,1927.0,,
False,Næstved,Næstved,,50,True,0,,,0,0,,,,,,0,0,Odensevej,0,Odensevej,Næstved,4700,4700,condo,55.214077,11.762496,EPSG4326,d,61.0,,2374,2.0,17787,1085000,0.0,False,False,0,False,False,,,18,1969.0,0,tv
False,Grindsted,Grindsted,,29,True,0,,,0,0,,Tofterup,Tofterup,,,0,0,Jernbanealle,0,Jernbanealle,Grindsted,7200,7200,villa,55.650925,8.821564,EPSG4326,c,94.0,724.0,926,4.0,7680,735000,0.0,False,False,0,False,False,,,18,1927.0,,
False,Hedensted,Hedensted,,9,True,0,,,0,0,,,,,,0,0,Bøgelunden,0,Bøgelunden,Hedensted,8722,8722,cooperative,55.771057,9.710048,EPSG4326,b,69.0,4395.0,1483,2.0,8188,565000,0.0,False,False,0,False,False,,,18,1984.0,,
False,Nakskov,Nakskov,,15,True,0,,,0,0,,,,,,0,0,Gartnervænget,0,Gartnervænget,Nakskov,4900,4900,villa,54.845634,11.160116,EPSG4326,c,98.0,738.0,1248,4.0,10173,1085000,0.0,False,False,0,False,False,,,18,1964.0,,
False,Holstebro,Holstebro,,13,True,0,,,0,0,,,,,,0,0,Suensonsvej,0,Suensonsvej,Holstebro,7500,7500,villa,56.35114,8.606965,EPSG4326,d,106.0,800.0,1784,4.0,13853,1645000,0.0,False,False,0,False,False,,,18,1962.0,,
False,Juelsminde,Juelsminde,,73,True,0,,,0,0,,Klakring,Klakring,,,0,0,Kejsdalen,0,Kejsdalen,Juelsminde,7130,7130,terraced house,55.705563,9.988729,EPSG4326,d,75.0,387.0,1375,3.0,15603,1235000,0.0,False,False,0,False,False,,,18,1980.0,,
False,Hemmet,Hemmet,,14,True,0,,,0,0,,Nr Bork,Nr Bork,,,0,0,Sønderbyvej,0,Sønderbyvej,Hemmet,6893,6893,villa,55.836914,8.3150835,EPSG4326,g,117.0,14100.0,1576,5.0,3619,475000,0.0,False,False,0,False,False,,farm,18,1750.0,,
False,Knebel,Knebel,,1A,True,0,,,0,0,,Begtrup,Begtrup,,,0,0,Lykkevej,0,Lykkevej,Knebel,8420,8420,holiday house,56.171143,10.529307,EPSG4326,,73.0,1200.0,2036,4.0,19110,1395000,0.0,False,False,0,False,False,,,18,2000.0,,
False,Hellerup,Hellerup,,211C,True,0,,,0,0,,,,,,0,0,Strandvejen,0,Strandvejen,Hellerup,2900,2900,condo,55.740322,12.5771265,EPSG4326,c,85.0,,4574,3.0,67647,5750000,0.0,False,False,0,False,False,,,18,1982.0,0,th
False,Rødovre,Rødovre,,47,True,0,,,0,0,,,,,,0,0,Kaffevej,0,Kaffevej,Rødovre,2610,2610,condo,55.676384,12.439629,EPSG4326,a2015,85.0,,3626,3.0,44647,3795000,0.0,False,False,0,False,False,,,18,2017.0,0,th
False,Rødovre,Rødovre,,23B,True,0,,,0,0,,,,,,0,0,Rønneholmsvej,0,Rønneholmsvej,Rødovre,2610,2610,villa,55.676712,12.467393,EPSG4326,c,102.0,436.0,3542,4.0,53873,5495000,0.0,False,False,0,False,False,,,18,1979.0,,
False,Gilleleje,Gilleleje,,41A,True,0,,,0,0,,,,,,0,0,Gilleleje Hovedgade,0,Gilleleje Hovedgade,Gilleleje,3250,3250,condo,56.123196,12.309803,EPSG4326,c,70.0,,2954,2.0,38214,2675000,0.0,False,False,0,False,False,,,18,1900.0,,
False,Svinninge,Svinninge,,58,True,0,,,0,0,,Kundby,Kundby,,,0,0,Bygaden,0,Bygaden,Svinninge,4520,4520,villa,55.708458,11.520067,EPSG4326,b,203.0,800.0,2078,6.0,9373,1945000,0.0,False,False,0,False,False,,,18,1939.0,,
False,Ølstykke,Ølstykke,,16,True,0,,,0,0,,,,,,0,0,Gefionsvej,0,Gefionsvej,Ølstykke,3650,3650,villa,55.77263,12.178681,EPSG4326,c,143.0,650.0,4070,5.0,27236,4095000,0.0,False,False,0,False,False,,,18,1988.0,,
False,Charlottenlund,Charlottenlund,,132D,True,0,,,0,0,,,,,,0,0,Ordrupvej,0,Ordrupvej,Charlottenlund,2920,2920,condo,55.75988,12.565617,EPSG4326,d,82.0,,5568,3.0,46280,3795000,0.0,False,False,0,False,False,,,18,1953.0,1,mf
False,Holbæk,Holbæk,,261,True,0,,,0,0,,Igelsø,Igelsø,,,0,0,Ringstedvej,0,Ringstedvej,Holbæk,4300,4300,villa,55.62862,11.660279,EPSG4326,d,130.0,1285.0,1547,6.0,8852,1195000,0.0,False,False,0,False,False,,,18,1895.0,,
False,Brønderslev,Brønderslev,,12,True,0,,,0,0,,,,,,0,0,Fyrtøjsvej,0,Fyrtøjsvej,Brønderslev,9700,9700,villa,57.277557,9.9689665,EPSG4326,d,189.0,1073.0,2052,5.0,9552,2195000,0.0,False,False,0,False,False,,,18,1977.0,,
False,Aarhus C,Aarhus C,,4,True,0,,,0,0,,,,,,0,0,Hjelmensgade,0,Hjelmensgade,Aarhus C,8000,8000,condo,56.16171,10.2102785,EPSG4326,d,56.0,,2187,2.0,35696,1999000,0.0,False,False,0,False,False,,,18,1885.0,2,tv
False,Kalundborg,Kalundborg,,20,True,0,,,0,0,,,,,,0,0,Lavlandsvej,0,Lavlandsvej,Kalundborg,4400,4400,villa,55.693394,11.061055,EPSG4326,d,171.0,801.0,2884,6.0,22151,4995000,0.0,False,False,0,False,False,,,18,1987.0,,
False,Hjørring,Hjørring,,19,True,0,,,0,0,,,,,,0,0,Henri Nathansens Vej,0,Henri Nathansens Vej,Hjørring,9800,9800,villa,57.448765,9.991879,EPSG4326,c,168.0,758.0,1827,5.0,17575,3145000,0.0,False,False,0,False,False,,,18,1954.0,,
False,Nyborg,Nyborg,,23,True,0,,,0,0,,,,,,0,0,Ved Klinten,0,Ved Klinten,Nyborg,5800,5800,condo,55.345604,10.798556,EPSG4326,a2015,97.0,,2610,3.0,30876,2995000,0.0,False,False,0,False,False,,,18,2020.0,0,tv
False,Langå,Langå,,13,True,0,,,0,0,,Granslev,Granslev,,,0,0,Sognevej,0,Sognevej,Langå,8870,8870,villa,56.33494,9.898633,EPSG4326,d,156.0,9103.0,1941,4.0,14614,2195000,0.0,False,False,0,False,False,,,18,1902.0,,
False,Vestbjerg,Vestbjerg,,2A,True,0,,,0,0,,,,,,0,0,Egelundsvej,0,Egelundsvej,Vestbjerg,9380,9380,villa,57.130486,9.970908,EPSG4326,c,143.0,718.0,1726,4.0,15953,2495000,0.0,False,False,0,False,False,,,18,1974.0,,
False,Brønderslev,Brønderslev,,19,True,0,,,0,0,,,,,,0,0,Godthåbsvej,0,Godthåbsvej,Brønderslev,9700,9700,villa,57.265034,9.954831,EPSG4326,d,127.0,831.0,1373,3.0,10075,1350000,0.0,False,False,0,False,False,,,18,1965.0,,
False,Fanø,Fanø,,2A,True,0,,,0,0,,Fanø Bad,Fanø Bad,,,0,0,Golfvejen,0,Golfvejen,Fanø,6720,6720,holiday house,55.434658,8.366026,EPSG4326,g,49.0,4042.0,1993,2.0,22959,1125000,0.0,False,False,0,False,False,,,18,1992.0,1,320
False,Thisted,Thisted,,48,True,0,,,0,0,,Vang,Vang,,,0,0,Trapsandevej,0,Trapsandevej,Thisted,7700,7700,villa,56.984966,8.515815,EPSG4326,e,90.0,700.0,989,2.0,6768,670000,0.0,False,False,0,False,False,,holiday house,18,1968.0,,
False,Skødstrup,Skødstrup,,25,True,0,,,0,0,,,,,,0,0,Tronkærgårdsvej,0,Tronkærgårdsvej,Skødstrup,8541,8541,villa,56.264626,10.300051,EPSG4326,a2010,191.0,798.0,3463,7.0,30541,6945000,0.0,False,False,0,False,False,,,18,2008.0,,
False,Nykøbing F,Nykøbing F,,60,True,0,,,0,0,,,,,,0,0,Colbjørnsensvej,0,Colbjørnsensvej,Nykøbing F,4800,4800,terraced house,54.77721,11.8627825,EPSG4326,e,94.0,282.0,1622,3.0,15953,1545000,0.0,False,False,0,False,False,,,18,1911.0,,
False,Nykøbing F,Nykøbing F,,109,True,0,,,0,0,,,,,,0,0,Østerbrogade,0,Østerbrogade,Nykøbing F,4800,4800,villa,54.760162,11.888175,EPSG4326,d,129.0,685.0,1953,5.0,10116,1650000,0.0,False,False,0,False,False,,,18,1887.0,,
False,Roskilde,Roskilde,,15A,True,0,,,0,0,,,,,,0,0,Helligkorsvej,0,Helligkorsvej,Roskilde,4000,4000,condo,55.638924,12.067905,EPSG4326,d,62.0,,3936,2.0,33790,2095000,0.0,False,False,0,False,False,,,18,1937.0,1,th
False,Holbæk,Holbæk,,4,True,0,,,0,0,,Løserup,Løserup,,,0,0,Bavnen,0,Bavnen,Holbæk,4300,4300,farm,55.76695,11.723975,EPSG4326,d,191.0,29592.0,2339,5.0,18128,3495000,0.0,False,False,0,False,False,,,18,1864.0,,
False,Højbjerg,Højbjerg,,31,True,0,,,0,0,,,,,,0,0,Ryslingevej,0,Ryslingevej,Højbjerg,8270,8270,villa,56.11676,10.169611,EPSG4326,c,106.0,821.0,3673,4.0,40193,4795000,0.0,False,False,0,False,False,,,18,1962.0,,
False,Greve,Greve,,1B,True,0,,,0,0,,,,,,0,0,Ryttervej,0,Ryttervej,Greve,2670,2670,villa,55.58494,12.315816,EPSG4326,c,184.0,723.0,3815,5.0,35056,6750000,0.0,False,False,0,False,False,,,18,1966.0,,
False,Dronninglund,Dronninglund,,3,True,0,,,0,0,,Agersted,Agersted,,,0,0,Ravnholtvej,0,Ravnholtvej,Dronninglund,9330,9330,villa,57.198742,10.38016,EPSG4326,d,92.0,972.0,1011,3.0,4286,435000,0.0,False,False,0,False,False,,,18,1941.0,,
False,Fredericia,Fredericia,,114,True,0,,,0,0,,Skærbæk,Skærbæk,,,0,0,Skærbækvej,0,Skærbækvej,Fredericia,7000,7000,villa,55.51761,9.6337805,EPSG4326,d,122.0,818.0,2185,5.0,17609,2695000,0.0,False,False,0,False,False,,,18,1945.0,,
False,Auning,Auning,,40,True,0,,,0,0,,Liltved,Liltved,,,0,0,Liltvedvej,0,Liltvedvej,Auning,8963,8963,villa,56.42999,10.326882,EPSG4326,g,98.0,1217.0,1049,3.0,5977,630000,0.0,False,False,0,False,False,,,18,1850.0,,
False,Greve,Greve,,79,True,0,,,0,0,,,,,,0,0,Morbærhegnet,0,Morbærhegnet,Greve,2670,2670,condo,55.586586,12.271861,EPSG4326,a2010,84.0,,3332,4.0,34107,2865000,0.0,False,False,0,False,False,,,18,1988.0,,
False,Odense NV,Odense NV,,30,True,0,,,0,0,,Snestrup,Snestrup,,,0,0,Bekkasinvej,0,Bekkasinvej,Odense NV,5210,5210,villa,55.418797,10.340005,EPSG4326,c,129.0,777.0,2150,6.0,23196,3230000,0.0,False,False,0,False,False,,,18,1970.0,,
False,Hillerød,Hillerød,,11,True,0,,,0,0,,,,,,0,0,Agernvej,0,Agernvej,Hillerød,3400,3400,villa,55.942413,12.28915,EPSG4326,f,100.0,813.0,3501,4.0,30893,4495000,0.0,False,False,0,False,False,,,18,1961.0,,
False,Bryrup,Bryrup,,45,True,0,,,0,0,,,,,,0,0,Byvej,0,Byvej,Bryrup,8654,8654,villa,56.02351,9.518566,EPSG4326,d,99.0,958.0,1703,3.0,13520,1450000,0.0,False,False,0,False,False,,,18,1943.0,,
False,Sønder Omme,Sønder Omme,,42,True,0,,,0,0,,,,,,0,0,Hovedgaden,0,Hovedgaden,Sønder Omme,7260,7260,villa,55.839348,8.887837,EPSG4326,f,245.0,707.0,1639,2.0,3838,945000,0.0,False,False,0,False,False,,,18,1914.0,,
False,Aabybro,Aabybro,,7,True,0,,,0,0,,,,,,0,0,Birkelsevej,0,Birkelsevej,Aabybro,9440,9440,villa,57.157814,9.732973,EPSG4326,d,134.0,735.0,1516,5.0,8226,1145000,0.0,False,False,0,False,False,,,18,1965.0,,
False,Randers SV,Randers SV,,74,True,0,,,0,0,,,,,,0,0,Tebbestrupvej,0,Tebbestrupvej,Randers SV,8940,8940,villa,56.442593,10.027446,EPSG4326,d,123.0,903.0,2152,2.0,10756,1950000,0.0,False,False,0,False,False,,,18,1952.0,,
False,Vanløse,Vanløse,,11,True,0,,,0,0,,,,,,0,0,Markskellet,0,Markskellet,Vanløse,2720,2720,condo,55.694176,12.49175,EPSG4326,c,67.0,,3471,2.0,44701,2995000,0.0,False,False,0,False,False,,,18,1936.0,3,th
False,Fanø,Fanø,,61A,True,0,,,0,0,,Fanø Bad,Fanø Bad,,,0,0,Strandvejen,0,Strandvejen,Fanø,6720,6720,holiday house,55.433884,8.3650255,EPSG4326,c,45.0,16076.0,3532,2.0,22111,995000,0.0,False,False,0,False,False,,,18,1974.0,0,112
False,Hedensted,Hedensted,,27,True,0,,,0,0,,,,,,0,0,Ringvænget,0,Ringvænget,Hedensted,8722,8722,villa,55.773476,9.714901,EPSG4326,c,137.0,904.0,2373,5.0,13816,1995000,0.0,False,False,0,False,False,,,18,1972.0,,
False,Farsø,Farsø,,32,True,0,,,0,0,,Hvalpsund,Hvalpsund,,,0,0,Skovduevej,0,Skovduevej,Farsø,9640,9640,holiday house,56.69187,9.193308,EPSG4326,,54.0,1229.0,945,2.0,11019,595000,0.0,False,False,0,False,False,,,18,1970.0,,
False,Odder,Odder,,15,True,0,,,0,0,,Saksild Str,Saksild Str,,,0,0,Vorbækvej,0,Vorbækvej,Odder,8300,8300,holiday house,55.984543,10.2502775,EPSG4326,,43.0,991.0,2680,3.0,30086,1399000,0.0,False,False,0,False,False,,,18,1966.0,,
False,Charlottenlund,Charlottenlund,,30,True,0,,,0,0,,,,,,0,0,Rosenstandsvej,0,Rosenstandsvej,Charlottenlund,2920,2920,terraced house,55.75857,12.565161,EPSG4326,d,85.0,3553.0,5768,4.0,77588,6595000,-1.49,False,False,0,False,False,,,18,1977.0,,
False,Egå,Egå,,29,True,0,,,0,0,,,,,,0,0,Fælledvej,0,Fælledvej,Egå,8250,8250,terraced house,56.226692,10.29388,EPSG4326,a2015,96.0,81.0,2506,4.0,33882,3295000,0.0,False,False,0,False,False,,,18,2023.0,,
False,København S,København S,,1,True,0,,,0,0,,,,,,0,0,Vestmannagade,0,Vestmannagade,København S,2300,2300,condo,55.66858,12.57953,EPSG4326,d,135.0,,9411,5.0,66630,8995000,0.0,False,False,0,False,False,,,18,1906.0,3,th
False,Kolding,Kolding,,56,True,0,,,0,0,,Drejens,Drejens,,,0,0,Strynøvænget,0,Strynøvænget,Kolding,6000,6000,villa,55.50357,9.559587,EPSG4326,b,198.0,240.0,2759,6.0,16280,3295000,0.0,False,False,0,False,False,,,18,2007.0,,
False,Kalundborg,Kalundborg,,34,True,0,,,0,0,,,,,,0,0,Fyrrevænget,0,Fyrrevænget,Kalundborg,4400,4400,holiday house,55.73588,11.104233,EPSG4326,,85.0,1200.0,1717,4.0,16168,1595000,0.0,False,False,0,False,False,,,18,1975.0,,
False,Rønde,Rønde,,9,True,0,,,0,0,,Ugelbølle,Ugelbølle,,,0,0,Østergårdsparken,0,Østergårdsparken,Rønde,8410,8410,villa,56.30629,10.422793,EPSG4326,c,243.0,1071.0,4817,6.0,22602,5499000,0.0,False,False,0,False,False,,,18,2005.0,,
False,Vojens,Vojens,,1,True,0,,,0,0,,,,,,0,0,Klydevej,0,Klydevej,Vojens,6500,6500,villa,55.24629,9.3281145,EPSG4326,c,140.0,731.0,1276,5.0,10417,1625000,0.0,False,False,0,False,False,,,18,1999.0,,
False,Esbjerg,Esbjerg,,1A,True,0,,,0,0,,,,,,0,0,Højvangs Alle,0,Højvangs Alle,Esbjerg,6700,6700,terraced house,55.485065,8.452168,EPSG4326,a2020,142.0,443.0,2500,4.0,27803,3948000,0.0,False,False,0,False,False,,,18,2024.0,,
False,Karlslunde,Karlslunde,,11,True,0,,,0,0,,,,,,0,0,Hinbjerg,0,Hinbjerg,Karlslunde,2690,2690,villa,55.5641,12.252329,EPSG4326,c,166.0,818.0,4527,6.0,28830,5495000,0.0,False,False,0,False,False,,,18,1965.0,,
False,Odense NV,Odense NV,,30,True,0,,,0,0,,Snestrup,Snestrup,,,0,0,Musvågevej,0,Musvågevej,Odense NV,5210,5210,villa,55.41687,10.3308115,EPSG4326,c,166.0,744.0,2647,7.0,15419,2595000,0.0,False,False,0,False,False,,,18,1968.0,,
False,Thisted,Thisted,,11,True,0,,,0,0,,,,,,0,0,Østergade,0,Østergade,Thisted,7700,7700,condo,56.95595,8.694686,EPSG4326,e,84.0,,1548,2.0,10417,875000,0.0,False,False,0,False,False,,,18,1912.0,,
False,Esbjerg V,Esbjerg V,,8,True,0,,,0,0,,,,,,0,0,Sandbakken,0,Sandbakken,Esbjerg V,6710,6710,villa,55.496872,8.39821,EPSG4326,c,169.0,754.0,2505,4.0,16588,3495000,0.0,False,False,0,False,False,,,18,1977.0,,
False,Middelfart,Middelfart,,110,True,0,,,0,0,,,,,,0,0,Søndergade,0,Søndergade,Middelfart,5500,5500,terraced house,55.504704,9.732473,EPSG4326,a2010,60.0,74.0,1167,4.0,33473,1995000,0.0,False,False,0,False,False,,,18,1800.0,,
False,København N,København N,,220,True,0,,,0,0,,,,,,0,0,Nørrebrogade,0,Nørrebrogade,København N,2200,2200,condo,55.699837,12.54079,EPSG4326,d,182.0,,14875,6.0,54940,9999000,0.0,False,False,0,False,False,,,18,1905.0,2,tv
False,København V,København V,,48C,True,0,,,0,0,,,,,,0,0,Matthæusgade,0,Matthæusgade,København V,1666,1666,condo,55.6707,12.546875,EPSG4326,d,70.0,,3403,2.0,48500,3395000,0.0,False,False,0,False,False,,,18,1970.0,1,120
False,Egå,Egå,,3,True,0,,,0,0,,,,,,0,0,Åbrovej,0,Åbrovej,Egå,8250,8250,villa,56.20469,10.256885,EPSG4326,c,168.0,801.0,2793,5.0,21205,3450000,0.0,False,False,0,False,False,,,18,1949.0,,
False,Esbjerg Ø,Esbjerg Ø,,15,True,0,,,0,0,,,,,,0,0,Nellikevej,0,Nellikevej,Esbjerg Ø,6705,6705,villa,55.485825,8.48197,EPSG4326,e,98.0,518.0,1487,4.0,9772,1198000,0.0,False,False,0,False,False,,,18,1967.0,,
False,Galten,Galten,,29,True,0,,,0,0,,Skovby,Skovby,,,0,0,Ellens Høj,0,Ellens Høj,Galten,8464,8464,terraced house,56.15702,9.926645,EPSG4326,a2015,145.0,237.0,2518,5.0,23563,3498000,0.0,False,False,0,False,False,,,18,2018.0,,
False,Rønde,Rønde,,1,True,0,,,0,0,,Hedeskov,Hedeskov,,,0,0,Mosevej,0,Mosevej,Rønde,8410,8410,farm,56.373753,10.429531,EPSG4326,c,450.0,445344.0,2899,6.0,39036,14900000,0.0,False,False,0,False,False,,,18,2000.0,,
False,Aarhus C,Aarhus C,,18,True,0,,,0,0,,,,,,0,0,Strandvejen,0,Strandvejen,Aarhus C,8000,8000,cooperative,56.146996,10.208701,EPSG4326,c,85.0,184.0,4669,3.0,14706,1250000,0.0,False,False,0,False,False,,,18,1895.0,1,
False,Nykøbing F,Nykøbing F,,11,True,0,,,0,0,,,,,,0,0,Tangetvej,0,Tangetvej,Nykøbing F,4800,4800,villa,54.7336,11.942332,EPSG4326,d,250.0,947.0,1531,7.0,5215,1395000,0.0,False,False,0,False,False,,,18,1948.0,,
False,Rødkærsbro,Rødkærsbro,,89,True,0,,,0,0,,,,,,0,0,Nørre Langgade,0,Nørre Langgade,Rødkærsbro,8840,8840,villa,56.358757,9.481635,EPSG4326,b,108.0,8160.0,1842,4.0,10992,1750000,0.0,False,False,0,False,False,,,18,1957.0,,
False,Taastrup,Taastrup,,33,True,0,,,0,0,,Høje Taastrup,Høje Taastrup,,,0,0,Tommerupgade,0,Tommerupgade,Taastrup,2630,2630,condo,55.64577,12.280205,EPSG4326,a2020,103.0,,3401,4.0,33932,3495000,0.0,False,False,0,False,False,,,18,2023.0,4,tv
False,Kerteminde,Kerteminde,,113,True,0,,,0,0,,,,,,0,0,Mølleløkken,0,Mølleløkken,Kerteminde,5300,5300,villa,55.456966,10.655508,EPSG4326,c,140.0,723.0,2307,5.0,13854,1995000,0.0,False,False,0,False,False,,,18,1970.0,,
False,Varde,Varde,,43,True,0,,,0,0,,,,,,0,0,Skovløbervænget,0,Skovløbervænget,Varde,6800,6800,villa,55.62872,8.471928,EPSG4326,c,168.0,828.0,2243,6.0,14113,2498000,0.0,False,False,0,False,False,,,18,1976.0,,
False,Frederikssund,Frederikssund,,81,True,0,,,0,0,,,,,,0,0,Sydkajen,0,Sydkajen,Frederikssund,3600,3600,terraced house,55.834198,12.053749,EPSG4326,a2010,114.0,111.0,3754,4.0,40764,4749000,0.0,False,False,0,False,False,,,18,2004.0,,
False,Væggerløse,Væggerløse,,107,True,0,,,0,0,,,,,,0,0,Gl. Landevej,0,Gl. Landevej,Væggerløse,4873,4873,villa,54.67698,11.900659,EPSG4326,a2010,187.0,1324.0,1863,5.0,9620,1795000,0.0,False,False,0,False,False,,holiday house,18,1887.0,,
False,Søborg,Søborg,,69,True,0,,,0,0,,,,,,0,0,Gladsaxevej,0,Gladsaxevej,Søborg,2860,2860,condo,55.729176,12.514557,EPSG4326,c,55.0,,3089,2.0,36273,1995000,0.0,False,False,0,False,False,,,18,1946.0,3,th
False,Herning,Herning,,43C,True,0,,,0,0,,,,,,0,0,Silkeborgvej,0,Silkeborgvej,Herning,7400,7400,condo,56.135815,8.988373,EPSG4326,c,73.0,,1684,3.0,15753,1150000,0.0,False,False,0,False,False,,,18,1964.0,0,th
False,Tjele,Tjele,,5,True,0,,,0,0,,Øby,Øby,,,0,0,Granstien,0,Granstien,Tjele,8830,8830,villa,56.45537,9.637958,EPSG4326,e,207.0,3188.0,1766,8.0,7474,1595000,0.0,False,False,0,False,False,,,18,1875.0,,
False,Svenstrup J,Svenstrup J,,21,True,0,,,0,0,,,,,,0,0,Ericavej,0,Ericavej,Svenstrup J,9230,9230,villa,56.96662,9.816003,EPSG4326,d,140.0,877.0,2609,5.0,12707,1995000,0.0,False,False,0,False,False,,,18,1968.0,,
False,Hillerød,Hillerød,,8,True,0,,,0,0,,Tulstrup,Tulstrup,,,0,0,Erantisvej,0,Erantisvej,Hillerød,3400,3400,villa,55.95495,12.239405,EPSG4326,c,248.0,994.0,3638,7.0,14507,3600000,0.0,False,False,0,False,False,,,18,1965.0,,
False,Vissenbjerg,Vissenbjerg,,4,True,0,,,0,0,,,,,,0,0,Tværvej,0,Tværvej,Vissenbjerg,5492,5492,villa,55.387123,10.1320305,EPSG4326,c,124.0,1072.0,1516,4.0,12717,1645000,0.0,False,False,0,False,False,,,18,1949.0,,
False,Vejle,Vejle,,13,True,0,,,0,0,,,,,,0,0,Fundersvej,0,Fundersvej,Vejle,7100,7100,villa,55.69693,9.535594,EPSG4326,c,160.0,288.0,3049,5.0,21782,3495000,0.0,False,False,0,False,False,,,18,1927.0,,
False,Hedensted,Hedensted,,47,True,0,,,0,0,,,,,,0,0,Torupvænget,0,Torupvænget,Hedensted,8722,8722,villa,55.76517,9.704611,EPSG4326,c,97.0,436.0,1329,3.0,16483,1645000,0.0,False,False,0,False,False,,,18,1997.0,,
False,Næstved,Næstved,,7,True,0,,,0,0,,,,,,0,0,Alfehøjen,0,Alfehøjen,Næstved,4700,4700,villa,55.21827,11.782598,EPSG4326,d,208.0,1738.0,3976,7.0,25949,5845000,0.0,False,False,0,False,False,,,18,1986.0,,
False,Nørresundby,Nørresundby,,1,True,0,,,0,0,,,,,,0,0,Venøvej,0,Venøvej,Nørresundby,9400,9400,villa,57.0704,9.896994,EPSG4326,c,170.0,555.0,2238,6.0,14146,2595000,0.0,False,False,0,False,False,,,18,1948.0,,
False,Odense N,Odense N,,1,True,0,,,0,0,,Næsby,Næsby,,,0,0,Skjoldborgsvej,0,Skjoldborgsvej,Odense N,5270,5270,condo,55.417854,10.360428,EPSG4326,d,57.0,,1569,2.0,15702,895000,0.0,False,False,0,False,False,,,18,1922.0,2,
False,Bækmarksbro,Bækmarksbro,,6,True,0,,,0,0,,,,,,0,0,Søhusvænget,0,Søhusvænget,Bækmarksbro,7660,7660,villa,56.40323,8.31508,EPSG4326,e,182.0,60787.0,2533,6.0,8193,1995000,0.0,False,False,0,False,False,,farm,18,1780.0,,
False,Ringe,Ringe,,26,True,0,,,0,0,,Eskilstrup,Eskilstrup,,,0,0,Klaus Berntsens Vej,0,Klaus Berntsens Vej,Ringe,5750,5750,villa,55.271214,10.52504,EPSG4326,d,161.0,2361.0,1678,8.0,9537,2275000,0.0,False,False,0,False,False,,,18,1882.0,,
False,Hammel,Hammel,,11,True,0,,,0,0,,,,,,0,0,Spurvevej,0,Spurvevej,Hammel,8450,8450,villa,56.259827,9.855235,EPSG4326,c,136.0,1202.0,2317,5.0,15806,2295000,0.0,False,False,0,False,False,,,18,1975.0,,
False,Bække,Bække,,8,True,0,,,0,0,,Bække,Bække,,,0,0,Hejnsvigvej,0,Hejnsvigvej,Bække,6622,6622,hobby farm,55.606155,9.134746,EPSG4326,d,178.0,92357.0,2373,5.0,7602,1300000,0.0,False,False,0,False,False,,,18,1934.0,,
